district_code,district_name,subdistrict_code,subdistrict_name,village_code,village_name
524,BAGALKOTE,5446,Badami,598748,Adagal
524,BAGALKOTE,5446,Badami,598647,Agasarakoppa
524,BAGALKOTE,5446,Badami,598713,Aladakatti
524,BAGALKOTE,5446,Badami,598724,Alur .S.K.
524,BAGALKOTE,5446,Badami,598769,Anantagiri
524,BAGALKOTE,5446,Badami,598636,Anawal
524,BAGALKOTE,5446,Badami,598741,Bachinagudd
524,BAGALKOTE,5446,Badami,598750,Badami (Rural) *
524,BAGALKOTE,5446,Badami,598632,Bandakeri
524,BAGALKOTE,5446,Badami,598718,Bankaneri
524,BAGALKOTE,5446,Badami,598736,Bedarabudihal
524,BAGALKOTE,5446,Badami,598726,Beeranur
524,BAGALKOTE,5446,Badami,598717,Belawalakoppa
524,BAGALKOTE,5446,Badami,598641,Bellikindi
524,BAGALKOTE,5446,Badami,598766,Belur
524,BAGALKOTE,5446,Badami,598740,Bhadra Nayakan Jalihal
524,BAGALKOTE,5446,Badami,598758,Budihal
524,BAGALKOTE,5446,Badami,598735,Chikkamuchalagudda
524,BAGALKOTE,5446,Badami,598755,Chikkanasabi
524,BAGALKOTE,5446,Badami,598709,Chimmanakatti
524,BAGALKOTE,5446,Badami,598654,Chinchalakatti
524,BAGALKOTE,5446,Badami,598710,Chirlakoppa
524,BAGALKOTE,5446,Badami,598756,Cholachagudda
524,BAGALKOTE,5446,Badami,598765,Dhanakashirur
524,BAGALKOTE,5446,Badami,598643,Fakeerabudihal
524,BAGALKOTE,5446,Badami,598627,Ganganabudihal
524,BAGALKOTE,5446,Badami,598743,Gonal
524,BAGALKOTE,5446,Badami,598746,Govanaki
524,BAGALKOTE,5446,Badami,598727,Govanakoppa
524,BAGALKOTE,5446,Badami,598649,Gubberakoppa
524,BAGALKOTE,5446,Badami,598768,Guddada Mallapur
524,BAGALKOTE,5446,Badami,598723,Haganur
524,BAGALKOTE,5446,Badami,598699,Halageri
524,BAGALKOTE,5446,Badami,598658,Halakurki
524,BAGALKOTE,5446,Badami,598698,Haligeri
524,BAGALKOTE,5446,Badami,598655,Hanamaneri (G)
524,BAGALKOTE,5446,Badami,598623,Hanamaneri Inam
524,BAGALKOTE,5446,Badami,598705,Hanamasagar
524,BAGALKOTE,5446,Badami,598642,Hawalakhod
524,BAGALKOTE,5446,Badami,598732,Hebballi
524,BAGALKOTE,5446,Badami,598734,Hiremuchalagudda
524,BAGALKOTE,5446,Badami,598754,Hirenasabi
524,BAGALKOTE,5446,Badami,598631,Hoolageri
524,BAGALKOTE,5446,Badami,598637,Hosakoti
524,BAGALKOTE,5446,Badami,598753,Hosur
524,BAGALKOTE,5446,Badami,598657,Hullikeri Inam
524,BAGALKOTE,5446,Badami,598759,Jakanur
524,BAGALKOTE,5446,Badami,598634,Jalageri
524,BAGALKOTE,5446,Badami,598767,Jalihal
524,BAGALKOTE,5446,Badami,598640,Jangawad
524,BAGALKOTE,5446,Badami,598749,Kabbalageri
524,BAGALKOTE,5446,Badami,598656,Kadapatti S.K
524,BAGALKOTE,5446,Badami,598622,Kadarakoppa
524,BAGALKOTE,5446,Badami,598629,Kagalagomba
524,BAGALKOTE,5446,Badami,598638,Kainakatti
524,BAGALKOTE,5446,Badami,598708,Kakanur
524,BAGALKOTE,5446,Badami,598635,Kalabandakeri
524,BAGALKOTE,5446,Badami,598729,Kalas
524,BAGALKOTE,5446,Badami,598706,Kallapur.S.K
524,BAGALKOTE,5446,Badami,598702,Karadigudda.S.A.
524,BAGALKOTE,5446,Badami,598625,Karadigudd S.A.
524,BAGALKOTE,5446,Badami,598722,Karalakoppa
524,BAGALKOTE,5446,Badami,598762,Katharaki
524,BAGALKOTE,5446,Badami,598738,Kendur
524,BAGALKOTE,5446,Badami,598628,Kerakalamatti
524,BAGALKOTE,5446,Badami,598652,Kerur (Rural)
524,BAGALKOTE,5446,Badami,598711,Khanapur S.K.
524,BAGALKOTE,5446,Badami,598763,Khyad
524,BAGALKOTE,5446,Badami,598730,Kittali
524,BAGALKOTE,5446,Badami,598721,Kulageri
524,BAGALKOTE,5446,Badami,598737,Kutakanakeri
524,BAGALKOTE,5446,Badami,598716,Lakhamapur
524,BAGALKOTE,5446,Badami,598645,Malagi
524,BAGALKOTE,5446,Badami,598715,Mallapur
524,BAGALKOTE,5446,Badami,598704,Mamatageri
524,BAGALKOTE,5446,Badami,598745,Mangalur
524,BAGALKOTE,5446,Badami,598650,Maninagar
524,BAGALKOTE,5446,Badami,598764,Manneri
524,BAGALKOTE,5446,Badami,598651,Mattikatti
524,BAGALKOTE,5446,Badami,598733,Mumaraddikoppa
524,BAGALKOTE,5446,Badami,598701,Mustigeri
524,BAGALKOTE,5446,Badami,598714,Muttalageri
524,BAGALKOTE,5446,Badami,598751,Nagaral [S.B]
524,BAGALKOTE,5446,Badami,598739,Nandikeshwar
524,BAGALKOTE,5446,Badami,598720,Narasapur
524,BAGALKOTE,5446,Badami,598644,Narenur
524,BAGALKOTE,5446,Badami,598770,Nasagunni
524,BAGALKOTE,5446,Badami,598752,Navilahole
524,BAGALKOTE,5446,Badami,598703,Neelagund
524,BAGALKOTE,5446,Badami,598626,Neerabudihal
524,BAGALKOTE,5446,Badami,598760,Neeralagi
524,BAGALKOTE,5446,Badami,598696,Neeralakeri
524,BAGALKOTE,5446,Badami,598747,Nelwagi
524,BAGALKOTE,5446,Badami,598742,Pattadakall
524,BAGALKOTE,5446,Badami,598697,Raddera Timmapur
524,BAGALKOTE,5446,Badami,598653,Saganur
524,BAGALKOTE,5446,Badami,598639,Sheeparamatti
524,BAGALKOTE,5446,Badami,598744,Shirabadagi
524,BAGALKOTE,5446,Badami,598712,Somanakoppa
524,BAGALKOTE,5446,Badami,598630,Sulikeri
524,BAGALKOTE,5446,Badami,598731,Sulla
524,BAGALKOTE,5446,Badami,598725,Talakawad
524,BAGALKOTE,5446,Badami,598707,Tappasakatti
524,BAGALKOTE,5446,Badami,598761,Thaminal
524,BAGALKOTE,5446,Badami,598719,Timmapur S.N.
524,BAGALKOTE,5446,Badami,598700,Ugalawat
524,BAGALKOTE,5446,Badami,598728,Wadawatti
524,BAGALKOTE,5446,Badami,598624,Yandigeri
524,BAGALKOTE,5446,Badami,598648,Yankanchi
524,BAGALKOTE,5446,Badami,598646,Yaragoppa Inam
524,BAGALKOTE,5446,Badami,598757,Yaragoppa.S.B
524,BAGALKOTE,5447,Bagalkot,598827,Achanur
524,BAGALKOTE,5447,Bagalkot,598815,Alur
524,BAGALKOTE,5447,Bagalkot,598782,Anadinni
524,BAGALKOTE,5447,Bagalkot,598792,Andamuranal
524,BAGALKOTE,5447,Bagalkot,598773,Ankalagi
524,BAGALKOTE,5447,Bagalkot,598844,Bagalkot (Rural)
524,BAGALKOTE,5447,Bagalkot,598783,Bannidinni
524,BAGALKOTE,5447,Bagalkot,598812,Basavanagar
524,BAGALKOTE,5447,Bagalkot,598857,Benakatti
524,BAGALKOTE,5447,Bagalkot,598823,Bennur
524,BAGALKOTE,5447,Bagalkot,598860,Bevinamatti-S.Haveli
524,BAGALKOTE,5447,Bagalkot,598853,Bevoor
524,BAGALKOTE,5447,Bagalkot,598847,Bhagavati
524,BAGALKOTE,5447,Bagalkot,598856,Bhairamatti
524,BAGALKOTE,5447,Bagalkot,598828,Bilkerur
524,BAGALKOTE,5447,Bagalkot,598852,Bodanayakdinni
524,BAGALKOTE,5447,Bagalkot,598837,Bommanagi
524,BAGALKOTE,5447,Bagalkot,598780,Chebbi
524,BAGALKOTE,5447,Bagalkot,598807,Chick Hodlur
524,BAGALKOTE,5447,Bagalkot,598801,Chickka-Shellikeri
524,BAGALKOTE,5447,Bagalkot,598838,Chick Myageri
524,BAGALKOTE,5447,Bagalkot,598817,Chick Sitimani
524,BAGALKOTE,5447,Bagalkot,598813,Chikkgulabal
524,BAGALKOTE,5447,Bagalkot,598808,Chikkmuramatti
524,BAGALKOTE,5447,Bagalkot,598777,Chikk-Sansi
524,BAGALKOTE,5447,Bagalkot,598842,Chitaginakopp
524,BAGALKOTE,5447,Bagalkot,598854,Choudapur
524,BAGALKOTE,5447,Bagalkot,598843,Devalapur (S.M.)
524,BAGALKOTE,5447,Bagalkot,598778,Devanal
524,BAGALKOTE,5447,Bagalkot,598816,Dharmnagar
524,BAGALKOTE,5447,Bagalkot,598836,Domanal
524,BAGALKOTE,5447,Bagalkot,598863,Durgadevinagar
524,BAGALKOTE,5447,Bagalkot,598803,Durganagar
524,BAGALKOTE,5447,Bagalkot,598796,Gaddankeri
524,BAGALKOTE,5447,Bagalkot,598775,Govindkopp
524,BAGALKOTE,5447,Bagalkot,598850,Hallur
524,BAGALKOTE,5447,Bagalkot,598839,Handaragala
524,BAGALKOTE,5447,Bagalkot,598811,Hiregulabal
524,BAGALKOTE,5447,Bagalkot,598806,Hire-Hodlur
524,BAGALKOTE,5447,Bagalkot,598809,Hiremuramatti
524,BAGALKOTE,5447,Bagalkot,598840,Hire Myageri
524,BAGALKOTE,5447,Bagalkot,598776,Hire-Sansi
524,BAGALKOTE,5447,Bagalkot,598802,Hire-Shellikeri
524,BAGALKOTE,5447,Bagalkot,598784,Honaralli
524,BAGALKOTE,5447,Bagalkot,598859,Honnakatti
524,BAGALKOTE,5447,Bagalkot,598830,Hosur
524,BAGALKOTE,5447,Bagalkot,598805,Ilal
524,BAGALKOTE,5447,Bagalkot,598855,Ingalagi
524,BAGALKOTE,5447,Bagalkot,598821,Jadramakunti
524,BAGALKOTE,5447,Bagalkot,598848,Kadalimatti
524,BAGALKOTE,5447,Bagalkot,598789,Kadampur
524,BAGALKOTE,5447,Bagalkot,598774,Kaladgi
524,BAGALKOTE,5447,Bagalkot,598800,Kalasakopp
524,BAGALKOTE,5447,Bagalkot,598786,Kesanur *
524,BAGALKOTE,5447,Bagalkot,598799,Khajjidoni
524,BAGALKOTE,5447,Bagalkot,598846,Kirasur
524,BAGALKOTE,5447,Bagalkot,598826,Lavaleshavar
524,BAGALKOTE,5447,Bagalkot,598845,Mallapur
524,BAGALKOTE,5447,Bagalkot,598829,Manahalli
524,BAGALKOTE,5447,Bagalkot,598834,Mankani
524,BAGALKOTE,5447,Bagalkot,598858,Mannikatti
524,BAGALKOTE,5447,Bagalkot,598814,Mastihal
524,BAGALKOTE,5447,Bagalkot,598862,Muchakhandi
524,BAGALKOTE,5447,Bagalkot,598849,Mudapaljivi
524,BAGALKOTE,5447,Bagalkot,598841,Mudavinkopp
524,BAGALKOTE,5447,Bagalkot,598825,Mugalalli
524,BAGALKOTE,5447,Bagalkot,598795,Muranal
524,BAGALKOTE,5447,Bagalkot,598810,Muttatti
524,BAGALKOTE,5447,Bagalkot,598832,Nagaral
524,BAGALKOTE,5447,Bagalkot,598831,Nagasampagi
524,BAGALKOTE,5447,Bagalkot,598833,Nainegali
524,BAGALKOTE,5447,Bagalkot,598787,Nakargundi
524,BAGALKOTE,5447,Bagalkot,598866,Neelanagar
524,BAGALKOTE,5447,Bagalkot,598864,Niralkeri
524,BAGALKOTE,5447,Bagalkot,598819,Rampur
524,BAGALKOTE,5447,Bagalkot,598793,Salagundi
524,BAGALKOTE,5447,Bagalkot,598851,Sangapur
524,BAGALKOTE,5447,Bagalkot,598824,Sangondi
524,BAGALKOTE,5447,Bagalkot,598772,Sharadal
524,BAGALKOTE,5447,Bagalkot,598791,Sidnal
524,BAGALKOTE,5447,Bagalkot,598861,Sigikeri
524,BAGALKOTE,5447,Bagalkot,598797,Simikeri
524,BAGALKOTE,5447,Bagalkot,598788,Sindagi
524,BAGALKOTE,5447,Bagalkot,598822,Siraguppi
524,BAGALKOTE,5447,Bagalkot,598865,Sirur
524,BAGALKOTE,5447,Bagalkot,598818,Sitimani
524,BAGALKOTE,5447,Bagalkot,598779,Sokanadgi
524,BAGALKOTE,5447,Bagalkot,598785,Sorakopp
524,BAGALKOTE,5447,Bagalkot,598835,Sutagundar
524,BAGALKOTE,5447,Bagalkot,598804,Talagihal
524,BAGALKOTE,5447,Bagalkot,598820,Timmapur
524,BAGALKOTE,5447,Bagalkot,598798,Tulasigeri
524,BAGALKOTE,5447,Bagalkot,598771,Udagatti
524,BAGALKOTE,5447,Bagalkot,598794,Veerapur
524,BAGALKOTE,5447,Bagalkot,598781,Yadahalli
524,BAGALKOTE,5447,Bagalkot,598790,Yankachi
524,BAGALKOTE,5444,Bilgi,598510,Algundi
524,BAGALKOTE,5444,Bilgi,598473,Amalzari
524,BAGALKOTE,5444,Bilgi,598541,Anagawadi
524,BAGALKOTE,5444,Bilgi,598515,Arakeri
524,BAGALKOTE,5444,Bilgi,598502,Badagandi
524,BAGALKOTE,5444,Bilgi,598530,Badardinni
524,BAGALKOTE,5444,Bilgi,598490,Badgi
524,BAGALKOTE,5444,Bilgi,598494,Ballur
524,BAGALKOTE,5444,Bilgi,598538,Bavalatti
524,BAGALKOTE,5444,Bilgi,598524,Beerkabbi
524,BAGALKOTE,5444,Bilgi,598499,Bilgi (Rural)
524,BAGALKOTE,5444,Bilgi,598483,Bisnal
524,BAGALKOTE,5444,Bilgi,598540,Budhihal(S.H)
524,BAGALKOTE,5444,Bilgi,598482,Budihal(S.G.)
524,BAGALKOTE,5444,Bilgi,598477,Chickhanchinal
524,BAGALKOTE,5444,Bilgi,598527,Chicksangam
524,BAGALKOTE,5444,Bilgi,598509,Chinvalkoppa PU.K
524,BAGALKOTE,5444,Bilgi,598476,Chowdapur
524,BAGALKOTE,5444,Bilgi,598535,Dattapura
524,BAGALKOTE,5444,Bilgi,598516,Durgapura
524,BAGALKOTE,5444,Bilgi,598474,Galagali
524,BAGALKOTE,5444,Bilgi,598491,Girgaon
524,BAGALKOTE,5444,Bilgi,598520,Girisagar
524,BAGALKOTE,5444,Bilgi,598508,Godihal PU.K
524,BAGALKOTE,5444,Bilgi,598492,Gudadinni
524,BAGALKOTE,5444,Bilgi,598481,Gulbal
524,BAGALKOTE,5444,Bilgi,598505,Gundanapalli PU.K
524,BAGALKOTE,5444,Bilgi,598523,Hadarihal
524,BAGALKOTE,5444,Bilgi,598493,Hanchinal(Inam)
524,BAGALKOTE,5444,Bilgi,598506,Heggur
524,BAGALKOTE,5444,Bilgi,598532,Herkal
524,BAGALKOTE,5444,Bilgi,598529,Honnihal
524,BAGALKOTE,5444,Bilgi,598497,Hosa Dhavaleshwar
524,BAGALKOTE,5444,Bilgi,598498,Hosa Garadadinni
524,BAGALKOTE,5444,Bilgi,598501,Hosa Govinadinni
524,BAGALKOTE,5444,Bilgi,598500,Hosa Korti
524,BAGALKOTE,5444,Bilgi,598503,Hosa Takkalaki
524,BAGALKOTE,5444,Bilgi,598517,Janamatti
524,BAGALKOTE,5444,Bilgi,598542,Kadapatti
524,BAGALKOTE,5444,Bilgi,598525,Kamadal PU.K
524,BAGALKOTE,5444,Bilgi,598528,Kandagal
524,BAGALKOTE,5444,Bilgi,598512,Katarki
524,BAGALKOTE,5444,Bilgi,598478,Kolur
524,BAGALKOTE,5444,Bilgi,598495,Kontikal
524,BAGALKOTE,5444,Bilgi,598511,Koppa(S.K)
524,BAGALKOTE,5444,Bilgi,598522,Koppa S.R RC
524,BAGALKOTE,5444,Bilgi,598539,Kovalli
524,BAGALKOTE,5444,Bilgi,598537,Kundargi
524,BAGALKOTE,5444,Bilgi,598513,Lingapur(S.K)
524,BAGALKOTE,5444,Bilgi,598507,Lingapur.S.R PU.K
524,BAGALKOTE,5444,Bilgi,598526,Mangura PU.K
524,BAGALKOTE,5444,Bilgi,598519,Mannikeri
524,BAGALKOTE,5444,Bilgi,598479,Mundaganur
524,BAGALKOTE,5444,Bilgi,598521,Muttaladinni RC
524,BAGALKOTE,5444,Bilgi,598487,Nagaral
524,BAGALKOTE,5444,Bilgi,598475,Rabkavi
524,BAGALKOTE,5444,Bilgi,598486,Ramapratappa Nagar
524,BAGALKOTE,5444,Bilgi,598504,Rolli
524,BAGALKOTE,5444,Bilgi,598484,Shaktinagar
524,BAGALKOTE,5444,Bilgi,598514,Shiraguppi
524,BAGALKOTE,5444,Bilgi,598485,Shivanagar
524,BAGALKOTE,5444,Bilgi,598488,Siddapur
524,BAGALKOTE,5444,Bilgi,598496,Sonna
524,BAGALKOTE,5444,Bilgi,598518,Sunaga
524,BAGALKOTE,5444,Bilgi,598489,Teggi
524,BAGALKOTE,5444,Bilgi,598533,Tolamatti
524,BAGALKOTE,5444,Bilgi,598534,Tummarmatti
524,BAGALKOTE,5444,Bilgi,598536,Venkatapura
524,BAGALKOTE,5444,Bilgi,598480,Yadahalli
524,BAGALKOTE,5444,Bilgi,598543,Yelligutti
524,BAGALKOTE,5444,Bilgi,598531,Yettinatti
524,BAGALKOTE,7061,GULEDGUDDA,598672,Allur. S.P.
524,BAGALKOTE,7061,GULEDGUDDA,598673,Asangi
524,BAGALKOTE,7061,GULEDGUDDA,598669,Budanagad
524,BAGALKOTE,7061,GULEDGUDDA,598693,Chimmalagi
524,BAGALKOTE,7061,GULEDGUDDA,598671,Haladur
524,BAGALKOTE,7061,GULEDGUDDA,598685,Hanapur.S.P.
524,BAGALKOTE,7061,GULEDGUDDA,598662,Hangaragi
524,BAGALKOTE,7061,GULEDGUDDA,598683,Hansanoor
524,BAGALKOTE,7061,GULEDGUDDA,598668,Haradolli
524,BAGALKOTE,7061,GULEDGUDDA,598680,Hirebudihal
524,BAGALKOTE,7061,GULEDGUDDA,598660,Hulasageri
524,BAGALKOTE,7061,GULEDGUDDA,598687,Hullikeri.S.P.
524,BAGALKOTE,7061,GULEDGUDDA,598670,Injanawari
524,BAGALKOTE,7061,GULEDGUDDA,598659,Jammanakatti
524,BAGALKOTE,7061,GULEDGUDDA,598661,Katageri
524,BAGALKOTE,7061,GULEDGUDDA,598689,Kataginahalli
524,BAGALKOTE,7061,GULEDGUDDA,598695,Katapur
524,BAGALKOTE,7061,GULEDGUDDA,598664,Kelawadi
524,BAGALKOTE,7061,GULEDGUDDA,598676,Khanapur.S.P.
524,BAGALKOTE,7061,GULEDGUDDA,598663,Khazibudihal
524,BAGALKOTE,7061,GULEDGUDDA,598682,Konkanakoppa
524,BAGALKOTE,7061,GULEDGUDDA,598667,Kotikall
524,BAGALKOTE,7061,GULEDGUDDA,598688,Kotnalli
524,BAGALKOTE,7061,GULEDGUDDA,598633,Krishnapur
524,BAGALKOTE,7061,GULEDGUDDA,598681,Lakkasakoppa
524,BAGALKOTE,7061,GULEDGUDDA,598690,Layadagundi
524,BAGALKOTE,7061,GULEDGUDDA,598665,Lingapur
524,BAGALKOTE,7061,GULEDGUDDA,598694,Mangalagudda
524,BAGALKOTE,7061,GULEDGUDDA,598677,Murudi
524,BAGALKOTE,7061,GULEDGUDDA,598692,Nagaral.S.P.
524,BAGALKOTE,7061,GULEDGUDDA,598674,Padanakatti
524,BAGALKOTE,7061,GULEDGUDDA,598675,Parwati
524,BAGALKOTE,7061,GULEDGUDDA,598684,Raghapur
524,BAGALKOTE,7061,GULEDGUDDA,598686,Saraswathinagar
524,BAGALKOTE,7061,GULEDGUDDA,598691,Subbalahunashi
524,BAGALKOTE,7061,GULEDGUDDA,598679,Teggi
524,BAGALKOTE,7061,GULEDGUDDA,598678,Thogunashi
524,BAGALKOTE,7061,GULEDGUDDA,598666,Timasagar
524,BAGALKOTE,5448,Hungund,598944,Adihal
524,BAGALKOTE,5448,Hungund,598975,Amarawati
524,BAGALKOTE,5448,Hungund,598872,Amblikoppa
524,BAGALKOTE,5448,Hungund,599027,Aminagad (CT)
524,BAGALKOTE,5448,Hungund,598952,Anapakatti
524,BAGALKOTE,5448,Hungund,598940,Bannihatti
524,BAGALKOTE,5448,Hungund,598867,Basarikatti
524,BAGALKOTE,5448,Hungund,598871,Basawanal
524,BAGALKOTE,5448,Hungund,598972,Bekamaladinni
524,BAGALKOTE,5448,Hungund,598922,Belgal
524,BAGALKOTE,5448,Hungund,598876,Bevinal
524,BAGALKOTE,5448,Hungund,598931,Bevinamatti
524,BAGALKOTE,5448,Hungund,598976,Binjawadgi
524,BAGALKOTE,5448,Hungund,598915,Bisaladinni
524,BAGALKOTE,5448,Hungund,598921,Bisanalkoppa
524,BAGALKOTE,5448,Hungund,598875,Budihal (Inam)
524,BAGALKOTE,5448,Hungund,598874,Budihal (S.K.)
524,BAGALKOTE,5448,Hungund,598938,Chickbadawadgi
524,BAGALKOTE,5448,Hungund,598903,Chickmagi
524,BAGALKOTE,5448,Hungund,598907,Chickmalagavi
524,BAGALKOTE,5448,Hungund,598933,Chickyaranakeri
524,BAGALKOTE,5448,Hungund,598970,Chintakamaladinni
524,BAGALKOTE,5448,Hungund,598927,Chittaragi
524,BAGALKOTE,5448,Hungund,598937,Chittawadgi
524,BAGALKOTE,5448,Hungund,598917,Chowdakamaladinni
524,BAGALKOTE,5448,Hungund,598957,Dasbal
524,BAGALKOTE,5448,Hungund,598946,Dhannur
524,BAGALKOTE,5448,Hungund,598928,Gangur
524,BAGALKOTE,5448,Hungund,598908,Ganjihal
524,BAGALKOTE,5448,Hungund,598977,Ghattiganur
524,BAGALKOTE,5448,Hungund,598924,Hadagali
524,BAGALKOTE,5448,Hungund,598973,Hagedal
524,BAGALKOTE,5448,Hungund,598950,Havaragi PU.K
524,BAGALKOTE,5448,Hungund,598941,Hirebadawadgi
524,BAGALKOTE,5448,Hungund,598877,Hiremagi
524,BAGALKOTE,5448,Hungund,598906,Hiremalagavi
524,BAGALKOTE,5448,Hungund,598932,Hireyaranakeri
524,BAGALKOTE,5448,Hungund,598934,Honnarahalli
524,BAGALKOTE,5448,Hungund,598929,Huliginal
524,BAGALKOTE,5448,Hungund,598947,Hullalli
524,BAGALKOTE,5448,Hungund,598942,Hungund (Rural)
524,BAGALKOTE,5448,Hungund,598910,Huvanur
524,BAGALKOTE,5448,Hungund,598880,Huvinahalli
524,BAGALKOTE,5448,Hungund,598920,Iddalgi
524,BAGALKOTE,5448,Hungund,598884,ihole
524,BAGALKOTE,5448,Hungund,598953,Indawar PU.K
524,BAGALKOTE,5448,Hungund,598962,Jalakamaladinni
524,BAGALKOTE,5448,Hungund,598961,Kadiwal(Inam)
524,BAGALKOTE,5448,Hungund,598868,Kadiwal Kallapur
524,BAGALKOTE,5448,Hungund,598930,Kalagonal
524,BAGALKOTE,5448,Hungund,598882,Kalligudda
524,BAGALKOTE,5448,Hungund,598943,Kamadatta
524,BAGALKOTE,5448,Hungund,598960,Kamaladinni
524,BAGALKOTE,5448,Hungund,599026,Kamatgi (CT)
524,BAGALKOTE,5448,Hungund,598913,Katagur
524,BAGALKOTE,5448,Hungund,598912,Kengalkadapatti
524,BAGALKOTE,5448,Hungund,598958,Kesarapenti
524,BAGALKOTE,5448,Hungund,598904,Khairwadgi
524,BAGALKOTE,5448,Hungund,598919,Khajagal
524,BAGALKOTE,5448,Hungund,598925,Kirasur
524,BAGALKOTE,5448,Hungund,598948,Koppa(S.M.)
524,BAGALKOTE,5448,Hungund,598951,Koujaganur
524,BAGALKOTE,5448,Hungund,598963,Lavalasar
524,BAGALKOTE,5448,Hungund,598878,Madapur
524,BAGALKOTE,5448,Hungund,598964,Manmathanal
524,BAGALKOTE,5448,Hungund,598949,Marol
524,BAGALKOTE,5448,Hungund,598923,Medinapur
524,BAGALKOTE,5448,Hungund,598873,Muganur
524,BAGALKOTE,5448,Hungund,598881,Mullur
524,BAGALKOTE,5448,Hungund,598935,Nagur
524,BAGALKOTE,5448,Hungund,598909,Nandanoor
524,BAGALKOTE,5448,Hungund,598883,Nimbalgundi
524,BAGALKOTE,5448,Hungund,598905,Papathanal
524,BAGALKOTE,5448,Hungund,598887,Rakkasagi
524,BAGALKOTE,5448,Hungund,598879,Ramathal
524,BAGALKOTE,5448,Hungund,598974,Ramawadgi
524,BAGALKOTE,5448,Hungund,598971,Revadihal
524,BAGALKOTE,5448,Hungund,598918,Sangum archak pu.k
524,BAGALKOTE,5448,Hungund,598888,Sulibhavi
524,BAGALKOTE,5448,Hungund,598870,Suralikal
524,BAGALKOTE,5448,Hungund,598926,Timmapur
524,BAGALKOTE,5448,Hungund,598914,Turadagi
524,BAGALKOTE,5448,Hungund,598959,Vadergonal
524,BAGALKOTE,5448,Hungund,598916,Valakaladinni
524,BAGALKOTE,5448,Hungund,598911,Varagodadinni
524,BAGALKOTE,5448,Hungund,598939,Virapur
524,BAGALKOTE,5448,Hungund,598936,Yadahalli
524,BAGALKOTE,5448,Hungund,598945,Yemmihatti
524,BAGALKOTE,5448,Hungund,598869,Yeranaikanal
524,BAGALKOTE,7062,ILKAL,598955,Amarawadgi
524,BAGALKOTE,7062,ILKAL,599016,Balakundi
524,BAGALKOTE,7062,ILKAL,598982,Benakanadoni
524,BAGALKOTE,7062,ILKAL,598893,Benakanavari
524,BAGALKOTE,7062,ILKAL,598896,Bhimanagad
524,BAGALKOTE,7062,ILKAL,598981,Budihal (S.K.)
524,BAGALKOTE,7062,ILKAL,598983,Chamalapur
524,BAGALKOTE,7062,ILKAL,598986,Chatnihal
524,BAGALKOTE,7062,ILKAL,599020,Chickkodagali
524,BAGALKOTE,7062,ILKAL,599005,Chick-Otageri
524,BAGALKOTE,7062,ILKAL,599001,Chicksinganagutti
524,BAGALKOTE,7062,ILKAL,598991,Chikadapur
524,BAGALKOTE,7062,ILKAL,598897,Chikanal
524,BAGALKOTE,7062,ILKAL,598892,Chilapur
524,BAGALKOTE,7062,ILKAL,598956,Chinnapur (S.K.)
524,BAGALKOTE,7062,ILKAL,598998,Chinnapur (S.T.)
524,BAGALKOTE,7062,ILKAL,598900,Dammur
524,BAGALKOTE,7062,ILKAL,598990,Gadisunkapur
524,BAGALKOTE,7062,ILKAL,598899,Gandal
524,BAGALKOTE,7062,ILKAL,599014,Gonal (S.B.)
524,BAGALKOTE,7062,ILKAL,599003,Gonal (S.K.)
524,BAGALKOTE,7062,ILKAL,599023,Gonal (S.T.)
524,BAGALKOTE,7062,ILKAL,599000,Gopsani
524,BAGALKOTE,7062,ILKAL,599010,Gorbal
524,BAGALKOTE,7062,ILKAL,598889,Gorjnal
524,BAGALKOTE,7062,ILKAL,599028,Gudur (s.b)
524,BAGALKOTE,7062,ILKAL,599012,Gudur (S.C.)
524,BAGALKOTE,7062,ILKAL,599022,Gugalmari
524,BAGALKOTE,7062,ILKAL,599013,Hanamanal - s.t
524,BAGALKOTE,7062,ILKAL,598993,Harnapur
524,BAGALKOTE,7062,ILKAL,598978,Hemawadgi
524,BAGALKOTE,7062,ILKAL,598999,Herur
524,BAGALKOTE,7062,ILKAL,598994,Hireadapur
524,BAGALKOTE,7062,ILKAL,598985,Hirehunakunti
524,BAGALKOTE,7062,ILKAL,599021,Hirekodagali
524,BAGALKOTE,7062,ILKAL,599011,Hire-Otageri
524,BAGALKOTE,7062,ILKAL,598995,Hiresinganagutti
524,BAGALKOTE,7062,ILKAL,599015,Hireupnal
524,BAGALKOTE,7062,ILKAL,598902,Ilal
524,BAGALKOTE,7062,ILKAL,599009,Ilkal (Rural)
524,BAGALKOTE,7062,ILKAL,599007,Ingalgi
524,BAGALKOTE,7062,ILKAL,599017,Ishwarnagar
524,BAGALKOTE,7062,ILKAL,598954,Islampur
524,BAGALKOTE,7062,ILKAL,598989,Jambaladinni
524,BAGALKOTE,7062,ILKAL,598984,Kambalihal
524,BAGALKOTE,7062,ILKAL,599004,Kandgal
524,BAGALKOTE,7062,ILKAL,598967,Karadi
524,BAGALKOTE,7062,ILKAL,598891,Kelur
524,BAGALKOTE,7062,ILKAL,598997,Kesarabhavi
524,BAGALKOTE,7062,ILKAL,598966,Kodihal
524,BAGALKOTE,7062,ILKAL,598969,Konnur
524,BAGALKOTE,7062,ILKAL,599002,Krishnapur
524,BAGALKOTE,7062,ILKAL,598886,Kunabenchi
524,BAGALKOTE,7062,ILKAL,598885,Kyadiggeri
